,Unnamed: 0.1,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),KEYCODE&DATE,DATE_RD,CODE,COUNTRY,DATE_CD,HDI,Country_CD,European Union,Area (km²),European Single Market,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
164,1224,AGO,Angola,2020-09-23,4236.0,155.0,75.0,32866268,5819.495,0.581,Angola,1246700.0,AGO2020-09-23,2020-09-23,AGO,Angola,2020-09-23,0.581,Albania,Candidate,28748.0,Member,2020-09-23,38,Sep,Wednesday,267,20200923,True,0.0,0.0,0.0,26.4,4.0,,All_Others,797.0,21.0,True
165,1231,AGO,Angola,2020-09-30,4905.0,179.0,75.0,32866268,5819.495,0.581,Angola,1246700.0,AGO2020-09-30,2020-09-30,AGO,Angola,2020-09-30,0.581,Albania,Candidate,28748.0,Member,2020-09-30,39,Sep,Wednesday,274,20200930,True,0.0,0.0,0.0,26.4,4.0,,All_Others,669.0,24.0,True
166,1256,AIA,Anguilla,2020-04-01,2.0,,74.07,15002,,,Anguilla,102.0,AIA2020-04-01,2020-04-01,AIA,Anguilla,2020-04-01,,Albania,Candidate,28748.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,,147.1,4.0,,All_Others,,,True
167,1263,AIA,Anguilla,2020-04-08,3.0,,82.41,15002,,,Anguilla,102.0,AIA2020-04-08,2020-04-08,AIA,Anguilla,2020-04-08,,Albania,Candidate,28748.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,,147.1,4.0,,All_Others,1.0,,True
168,1270,AIA,Anguilla,2020-04-15,3.0,,82.41,15002,,,Anguilla,102.0,AIA2020-04-15,2020-04-15,AIA,Anguilla,2020-04-15,,Albania,Candidate,28748.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,,147.1,4.0,,All_Others,0.0,,True
169,1277,AIA,Anguilla,2020-04-22,3.0,,78.7,15002,,,Anguilla,102.0,AIA2020-04-22,2020-04-22,AIA,Anguilla,2020-04-22,,Albania,Candidate,28748.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,,147.1,4.0,,All_Others,0.0,,True
227,1715,ARG,Argentina,2020-03-25,387.0,6.0,100.0,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-03-25,2020-03-25,ARG,Argentina,2020-03-25,0.825,Albania,Candidate,28748.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,16.3,5.0,,All_Others,308.0,4.0,True
228,1722,ARG,Argentina,2020-04-01,966.0,24.0,100.0,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-04-01,2020-04-01,ARG,Argentina,2020-04-01,0.825,Albania,Candidate,28748.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,16.3,5.0,,All_Others,579.0,18.0,True
229,1729,ARG,Argentina,2020-04-08,1715.0,60.0,100.0,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-04-08,2020-04-08,ARG,Argentina,2020-04-08,0.825,Albania,Candidate,28748.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,16.3,5.0,,All_Others,749.0,36.0,True
230,1736,ARG,Argentina,2020-04-15,2432.0,105.0,100.0,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-04-15,2020-04-15,ARG,Argentina,2020-04-15,0.825,Albania,Candidate,28748.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,16.3,5.0,,All_Others,717.0,45.0,True
231,1743,ARG,Argentina,2020-04-22,3132.0,151.0,100.0,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-04-22,2020-04-22,ARG,Argentina,2020-04-22,0.825,Albania,Candidate,28748.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,16.3,5.0,,All_Others,700.0,46.0,True
232,1750,ARG,Argentina,2020-04-29,4114.0,207.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-04-29,2020-04-29,ARG,Argentina,2020-04-29,0.825,Albania,Candidate,28748.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.1,16.3,4.0,,All_Others,982.0,56.0,True
233,1757,ARG,Argentina,2020-05-06,5007.0,264.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-05-06,2020-05-06,ARG,Argentina,2020-05-06,0.825,Albania,Candidate,28748.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.1,16.3,4.0,,All_Others,893.0,57.0,True
234,1764,ARG,Argentina,2020-05-13,6550.0,319.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-05-13,2020-05-13,ARG,Argentina,2020-05-13,0.825,Albania,Candidate,28748.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,16.3,5.0,,All_Others,1543.0,55.0,True
235,1771,ARG,Argentina,2020-05-20,8796.0,393.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-05-20,2020-05-20,ARG,Argentina,2020-05-20,0.825,Albania,Candidate,28748.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.0,16.3,5.0,,All_Others,2246.0,74.0,True
236,1778,ARG,Argentina,2020-05-27,13215.0,484.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-05-27,2020-05-27,ARG,Argentina,2020-05-27,0.825,Albania,Candidate,28748.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.0,16.3,5.0,,All_Others,4419.0,91.0,True
237,1785,ARG,Argentina,2020-06-03,18306.0,569.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-06-03,2020-06-03,ARG,Argentina,2020-06-03,0.825,Albania,Candidate,28748.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.0,0.0,0.0,16.3,5.0,,All_Others,5091.0,85.0,True
238,1792,ARG,Argentina,2020-06-10,24748.0,717.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-06-10,2020-06-10,ARG,Argentina,2020-06-10,0.825,Albania,Candidate,28748.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.0,0.0,0.0,16.3,4.0,,All_Others,6442.0,148.0,True
239,1799,ARG,Argentina,2020-06-17,34146.0,878.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-06-17,2020-06-17,ARG,Argentina,2020-06-17,0.825,Albania,Candidate,28748.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.0,0.0,0.0,16.3,4.0,,All_Others,9398.0,161.0,True
240,1806,ARG,Argentina,2020-06-24,44918.0,1049.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-06-24,2020-06-24,ARG,Argentina,2020-06-24,0.825,Albania,Candidate,28748.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.0,0.0,0.0,16.3,4.0,,All_Others,10772.0,171.0,True
241,1813,ARG,Argentina,2020-07-01,64517.0,1307.0,92.59,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-07-01,2020-07-01,ARG,Argentina,2020-07-01,0.825,Albania,Candidate,28748.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.0,0.0,0.0,16.3,5.0,,All_Others,19599.0,258.0,True
242,1820,ARG,Argentina,2020-07-08,80434.0,1602.0,92.59,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-07-08,2020-07-08,ARG,Argentina,2020-07-08,0.825,Albania,Candidate,28748.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.0,0.0,0.0,16.3,5.0,,All_Others,15917.0,295.0,True
243,1827,ARG,Argentina,2020-07-15,103252.0,1926.0,92.59,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-07-15,2020-07-15,ARG,Argentina,2020-07-15,0.825,Albania,Candidate,28748.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.0,0.0,0.0,16.3,5.0,,All_Others,22818.0,324.0,True
244,1834,ARG,Argentina,2020-07-22,130761.0,2373.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-07-22,2020-07-22,ARG,Argentina,2020-07-22,0.825,Albania,Candidate,28748.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.0,0.0,0.0,16.3,5.0,,All_Others,27509.0,447.0,True
245,1841,ARG,Argentina,2020-07-29,167403.0,3082.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-07-29,2020-07-29,ARG,Argentina,2020-07-29,0.825,Albania,Candidate,28748.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.1,0.0,0.0,16.3,5.0,,All_Others,36642.0,709.0,True
246,1848,ARG,Argentina,2020-08-05,206730.0,3863.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-08-05,2020-08-05,ARG,Argentina,2020-08-05,0.825,Albania,Candidate,28748.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.1,0.0,0.0,16.3,4.0,,All_Others,39327.0,781.0,True
247,1855,ARG,Argentina,2020-08-12,253855.0,4785.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-08-12,2020-08-12,ARG,Argentina,2020-08-12,0.825,Albania,Candidate,28748.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.1,0.0,0.0,16.3,4.0,,All_Others,47125.0,922.0,True
248,1862,ARG,Argentina,2020-08-19,299113.0,5877.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-08-19,2020-08-19,ARG,Argentina,2020-08-19,0.825,Albania,Candidate,28748.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.1,0.0,0.0,16.3,4.0,,All_Others,45258.0,1092.0,True
249,1869,ARG,Argentina,2020-08-26,350854.0,7402.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-08-26,2020-08-26,ARG,Argentina,2020-08-26,0.825,Albania,Candidate,28748.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.1,0.0,0.0,16.3,4.0,,All_Others,51741.0,1525.0,True
250,1876,ARG,Argentina,2020-09-02,417722.0,8730.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-09-02,2020-09-02,ARG,Argentina,2020-09-02,0.825,Albania,Candidate,28748.0,Member,2020-09-02,35,Sep,Wednesday,246,20200902,True,0.2,0.0,0.0,16.3,4.0,,All_Others,66868.0,1328.0,True
251,1883,ARG,Argentina,2020-09-09,487994.0,10179.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-09-09,2020-09-09,ARG,Argentina,2020-09-09,0.825,Albania,Candidate,28748.0,Member,2020-09-09,36,Sep,Wednesday,253,20200909,True,0.2,0.0,0.0,16.3,4.0,,All_Others,70272.0,1449.0,True
252,1890,ARG,Argentina,2020-09-16,565432.0,11710.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-09-16,2020-09-16,ARG,Argentina,2020-09-16,0.825,Albania,Candidate,28748.0,Member,2020-09-16,37,Sep,Wednesday,260,20200916,True,0.2,0.0,0.0,16.3,4.0,,All_Others,77438.0,1531.0,True
253,1897,ARG,Argentina,2020-09-23,652161.0,13952.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-09-23,2020-09-23,ARG,Argentina,2020-09-23,0.825,Albania,Candidate,28748.0,Member,2020-09-23,38,Sep,Wednesday,267,20200923,True,0.2,0.0,0.0,16.3,4.0,,All_Others,86729.0,2242.0,True
254,1904,ARG,Argentina,2020-09-30,736596.0,16519.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,ARG2020-09-30,2020-09-30,ARG,Argentina,2020-09-30,0.825,Albania,Candidate,28748.0,Member,2020-09-30,39,Sep,Wednesday,274,20200930,True,0.3,0.0,0.0,16.3,4.0,,All_Others,84435.0,2567.0,True
295,2232,ABW,Aruba,2020-04-01,55.0,,85.19,106766,35973.781,,Aruba,193.0,ABW2020-04-01,2020-04-01,ABW,Aruba,2020-04-01,,Albania,Candidate,28748.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.3,0.0,,553.2,4.0,,All_Others,38.0,,True
296,2239,ABW,Aruba,2020-04-08,74.0,,85.19,106766,35973.781,,Aruba,193.0,ABW2020-04-08,2020-04-08,ABW,Aruba,2020-04-08,,Albania,Candidate,28748.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.4,0.0,,553.2,4.0,,All_Others,19.0,,True
297,2246,ABW,Aruba,2020-04-15,92.0,,85.19,106766,35973.781,,Aruba,193.0,ABW2020-04-15,2020-04-15,ABW,Aruba,2020-04-15,,Albania,Candidate,28748.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.5,0.0,,553.2,4.0,,All_Others,18.0,,True
298,2253,ABW,Aruba,2020-04-22,97.0,2.0,85.19,106766,35973.781,,Aruba,193.0,ABW2020-04-22,2020-04-22,ABW,Aruba,2020-04-22,,Albania,Candidate,28748.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.5,0.0,0.0,553.2,4.0,,All_Others,5.0,,True
299,2260,ABW,Aruba,2020-04-29,100.0,2.0,85.19,106766,35973.781,,Aruba,193.0,ABW2020-04-29,2020-04-29,ABW,Aruba,2020-04-29,,Albania,Candidate,28748.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.5,0.0,0.0,553.2,4.0,,All_Others,3.0,0.0,True
300,2267,ABW,Aruba,2020-05-06,100.0,2.0,81.48,106766,35973.781,,Aruba,193.0,ABW2020-05-06,2020-05-06,ABW,Aruba,2020-05-06,,Albania,Candidate,28748.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.5,0.0,0.0,553.2,4.0,,All_Others,0.0,0.0,True
301,2274,ABW,Aruba,2020-05-13,101.0,3.0,81.48,106766,35973.781,,Aruba,193.0,ABW2020-05-13,2020-05-13,ABW,Aruba,2020-05-13,,Albania,Candidate,28748.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.5,0.0,0.0,553.2,4.0,,All_Others,1.0,1.0,True
334,2526,AUS,Australia,2020-04-01,4707.0,20.0,71.3,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-04-01,2020-04-01,AUS,Australia,2020-04-01,0.939,Albania,Candidate,28748.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,3.3,4.0,,All_Others,2284.0,12.0,True
335,2533,AUS,Australia,2020-04-08,5956.0,45.0,73.15,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-04-08,2020-04-08,AUS,Australia,2020-04-08,0.939,Albania,Candidate,28748.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,3.3,4.0,,All_Others,1249.0,25.0,True
336,2540,AUS,Australia,2020-04-15,6416.0,61.0,73.15,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-04-15,2020-04-15,AUS,Australia,2020-04-15,0.939,Albania,Candidate,28748.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,3.3,4.0,,All_Others,460.0,16.0,True
348,2624,AUS,Australia,2020-07-08,8755.0,106.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-07-08,2020-07-08,AUS,Australia,2020-07-08,0.939,Albania,Candidate,28748.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.0,0.0,0.0,3.3,4.0,,All_Others,921.0,2.0,True
349,2631,AUS,Australia,2020-07-15,10251.0,108.0,71.76,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-07-15,2020-07-15,AUS,Australia,2020-07-15,0.939,Albania,Candidate,28748.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.0,0.0,0.0,3.3,4.0,,All_Others,1496.0,2.0,True
352,2652,AUS,Australia,2020-08-05,18729.0,232.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-08-05,2020-08-05,AUS,Australia,2020-08-05,0.939,Albania,Candidate,28748.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.0,0.0,0.0,3.3,4.0,,All_Others,3425.0,65.0,True
353,2659,AUS,Australia,2020-08-12,21713.0,331.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-08-12,2020-08-12,AUS,Australia,2020-08-12,0.939,Albania,Candidate,28748.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.0,0.0,0.0,3.3,4.0,,All_Others,2984.0,99.0,True
354,2666,AUS,Australia,2020-08-19,23773.0,438.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-08-19,2020-08-19,AUS,Australia,2020-08-19,0.939,Albania,Candidate,28748.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.0,0.0,0.0,3.3,4.0,,All_Others,2060.0,107.0,True
355,2673,AUS,Australia,2020-08-26,25053.0,525.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-08-26,2020-08-26,AUS,Australia,2020-08-26,0.939,Albania,Candidate,28748.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.0,0.0,0.0,3.3,4.0,,All_Others,1280.0,87.0,True
356,2680,AUS,Australia,2020-09-02,25819.0,657.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-09-02,2020-09-02,AUS,Australia,2020-09-02,0.939,Albania,Candidate,28748.0,Member,2020-09-02,35,Sep,Wednesday,246,20200902,True,0.0,0.0,0.0,3.3,4.0,,All_Others,766.0,132.0,True
357,2687,AUS,Australia,2020-09-09,26374.0,770.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-09-09,2020-09-09,AUS,Australia,2020-09-09,0.939,Albania,Candidate,28748.0,Member,2020-09-09,36,Sep,Wednesday,253,20200909,True,0.0,0.0,0.0,3.3,4.0,,All_Others,555.0,113.0,True
358,2694,AUS,Australia,2020-09-16,26738.0,816.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-09-16,2020-09-16,AUS,Australia,2020-09-16,0.939,Albania,Candidate,28748.0,Member,2020-09-16,37,Sep,Wednesday,260,20200916,True,0.0,0.0,0.0,3.3,4.0,,All_Others,364.0,46.0,True
359,2701,AUS,Australia,2020-09-23,26942.0,854.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,AUS2020-09-23,2020-09-23,AUS,Australia,2020-09-23,0.939,Albania,Candidate,28748.0,Member,2020-09-23,38,Sep,Wednesday,267,20200923,True,0.0,0.0,0.0,3.3,4.0,,All_Others,204.0,38.0,True
371,2806,AUT,Austria,2020-03-18,1332.0,3.0,85.19,9006400,45436.686,0.908,Austria,83870.0,AUT2020-03-18,2020-03-18,AUT,Austria,2020-03-18,0.908,Austria,Member,83855.0,Member,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.0,0.0,0.0,107.4,4.0,Austria,EU,1150.0,,True
372,2813,AUT,Austria,2020-03-25,5282.0,30.0,85.19,9006400,45436.686,0.908,Austria,83870.0,AUT2020-03-25,2020-03-25,AUT,Austria,2020-03-25,0.908,Austria,Member,83855.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.1,0.0,0.0,107.4,4.0,Austria,EU,3950.0,27.0,True
373,2820,AUT,Austria,2020-04-01,10182.0,128.0,85.19,9006400,45436.686,0.908,Austria,83870.0,AUT2020-04-01,2020-04-01,AUT,Austria,2020-04-01,0.908,Austria,Member,83855.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.1,0.0,0.0,107.4,4.0,Austria,EU,4900.0,98.0,True
374,2827,AUT,Austria,2020-04-08,12640.0,243.0,85.19,9006400,45436.686,0.908,Austria,83870.0,AUT2020-04-08,2020-04-08,AUT,Austria,2020-04-08,0.908,Austria,Member,83855.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.2,0.0,0.0,107.4,4.0,Austria,EU,2458.0,115.0,True
375,2834,AUT,Austria,2020-04-15,14234.0,384.0,81.48,9006400,45436.686,0.908,Austria,83870.0,AUT2020-04-15,2020-04-15,AUT,Austria,2020-04-15,0.908,Austria,Member,83855.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.2,0.0,0.0,107.4,4.0,Austria,EU,1594.0,141.0,True
376,2841,AUT,Austria,2020-04-22,14833.0,463.0,81.48,9006400,45436.686,0.908,Austria,83870.0,AUT2020-04-22,2020-04-22,AUT,Austria,2020-04-22,0.908,Austria,Member,83855.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.2,0.0,0.0,107.4,4.0,Austria,EU,599.0,79.0,True
377,2848,AUT,Austria,2020-04-29,15314.0,569.0,78.7,9006400,45436.686,0.908,Austria,83870.0,AUT2020-04-29,2020-04-29,AUT,Austria,2020-04-29,0.908,Austria,Member,83855.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.2,0.0,0.0,107.4,4.0,Austria,EU,481.0,106.0,True
412,3114,AZE,Azerbaijan,2020-04-01,298.0,5.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-04-01,2020-04-01,AZE,Azerbaijan,2020-04-01,0.757,Austria,Member,83855.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,117.1,4.0,,All_Others,211.0,4.0,True
413,3121,AZE,Azerbaijan,2020-04-08,717.0,8.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-04-08,2020-04-08,AZE,Azerbaijan,2020-04-08,0.757,Austria,Member,83855.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,117.1,4.0,,All_Others,419.0,3.0,True
414,3128,AZE,Azerbaijan,2020-04-15,1197.0,13.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-04-15,2020-04-15,AZE,Azerbaijan,2020-04-15,0.757,Austria,Member,83855.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,117.1,4.0,,All_Others,480.0,5.0,True
415,3135,AZE,Azerbaijan,2020-04-22,1480.0,20.0,91.67,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-04-22,2020-04-22,AZE,Azerbaijan,2020-04-22,0.757,Austria,Member,83855.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,117.1,5.0,,All_Others,283.0,7.0,True
416,3142,AZE,Azerbaijan,2020-04-29,1717.0,22.0,87.96,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-04-29,2020-04-29,AZE,Azerbaijan,2020-04-29,0.757,Austria,Member,83855.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,117.1,4.0,,All_Others,237.0,2.0,True
417,3149,AZE,Azerbaijan,2020-05-06,2060.0,26.0,87.96,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-05-06,2020-05-06,AZE,Azerbaijan,2020-05-06,0.757,Austria,Member,83855.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.0,117.1,4.0,,All_Others,343.0,4.0,True
418,3156,AZE,Azerbaijan,2020-05-13,2693.0,33.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-05-13,2020-05-13,AZE,Azerbaijan,2020-05-13,0.757,Austria,Member,83855.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,117.1,4.0,,All_Others,633.0,7.0,True
419,3163,AZE,Azerbaijan,2020-05-20,3518.0,41.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-05-20,2020-05-20,AZE,Azerbaijan,2020-05-20,0.757,Austria,Member,83855.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.0,117.1,4.0,,All_Others,825.0,8.0,True
420,3170,AZE,Azerbaijan,2020-05-27,4403.0,52.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-05-27,2020-05-27,AZE,Azerbaijan,2020-05-27,0.757,Austria,Member,83855.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.1,0.0,0.0,117.1,4.0,,All_Others,885.0,11.0,True
421,3177,AZE,Azerbaijan,2020-06-03,5935.0,71.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-06-03,2020-06-03,AZE,Azerbaijan,2020-06-03,0.757,Austria,Member,83855.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.1,0.0,0.0,117.1,4.0,,All_Others,1532.0,19.0,True
422,3184,AZE,Azerbaijan,2020-06-10,8191.0,98.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-06-10,2020-06-10,AZE,Azerbaijan,2020-06-10,0.757,Austria,Member,83855.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.1,0.0,0.0,117.1,4.0,,All_Others,2256.0,27.0,True
423,3191,AZE,Azerbaijan,2020-06-17,10662.0,126.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-06-17,2020-06-17,AZE,Azerbaijan,2020-06-17,0.757,Austria,Member,83855.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.1,0.0,0.0,117.1,4.0,,All_Others,2471.0,28.0,True
424,3198,AZE,Azerbaijan,2020-06-24,13715.0,167.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-06-24,2020-06-24,AZE,Azerbaijan,2020-06-24,0.757,Austria,Member,83855.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.2,0.0,0.0,117.1,5.0,,All_Others,3053.0,41.0,True
425,3205,AZE,Azerbaijan,2020-07-01,17524.0,213.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-07-01,2020-07-01,AZE,Azerbaijan,2020-07-01,0.757,Austria,Member,83855.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.2,0.0,0.0,117.1,5.0,,All_Others,3809.0,46.0,True
426,3212,AZE,Azerbaijan,2020-07-08,21374.0,265.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-07-08,2020-07-08,AZE,Azerbaijan,2020-07-08,0.757,Austria,Member,83855.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.2,0.0,0.0,117.1,5.0,,All_Others,3850.0,52.0,True
427,3219,AZE,Azerbaijan,2020-07-15,25113.0,319.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-07-15,2020-07-15,AZE,Azerbaijan,2020-07-15,0.757,Austria,Member,83855.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.3,0.0,0.0,117.1,5.0,,All_Others,3739.0,54.0,True
428,3226,AZE,Azerbaijan,2020-07-22,28242.0,376.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-07-22,2020-07-22,AZE,Azerbaijan,2020-07-22,0.757,Austria,Member,83855.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.3,0.0,0.0,117.1,5.0,,All_Others,3129.0,57.0,True
429,3233,AZE,Azerbaijan,2020-07-29,30858.0,430.0,97.22,10139175,15847.419,0.757,Azerbaijan,86600.0,AZE2020-07-29,2020-07-29,AZE,Azerbaijan,2020-07-29,0.757,Austria,Member,83855.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.4,0.0,0.0,117.1,5.0,,All_Others,2616.0,54.0,True
