,Unnamed: 0,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),DATE_RD,DATE_CD,Country_CD,European Union,Area (km²),Population Density,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,AreaKM2,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
243,259,ARG,Argentina,2020-07-15,103252.0,1926.0,92.59,45195777,18933.907,0.825,Argentina,2766890.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0022845497268472,0.0,,,5.0,,All_Others,22818.0,324.0,True
244,260,ARG,Argentina,2020-07-22,130761.0,2373.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0028932127884426,0.0,,,5.0,,All_Others,27509.0,447.0,True
245,261,ARG,Argentina,2020-07-29,167403.0,3082.0,90.74,45195777,18933.907,0.825,Argentina,2766890.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0037039522519991,0.0,,,5.0,,All_Others,36642.0,709.0,True
246,262,ARG,Argentina,2020-08-05,206730.0,3863.0,88.89,45195777,18933.907,0.825,Argentina,2766890.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0045740999208842,0.0,,,4.0,,All_Others,39327.0,781.0,True
247,263,ARG,Argentina,2020-08-12,253855.0,4785.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0056167858337738,0.0,,,4.0,,All_Others,47125.0,922.0,True
248,264,ARG,Argentina,2020-08-19,299113.0,5877.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0066181625774461,0.0,,,4.0,,All_Others,45258.0,1092.0,True
249,265,ARG,Argentina,2020-08-26,350854.0,7402.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0077629819263866,0.0,,,4.0,,All_Others,51741.0,1525.0,True
250,266,ARG,Argentina,2020-09-02,417722.0,8730.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0092425006876195,0.0,,,4.0,,All_Others,66868.0,1328.0,True
251,267,ARG,Argentina,2020-09-09,487994.0,10179.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0107973362201517,0.0,,,4.0,,All_Others,70272.0,1449.0,True
252,268,ARG,Argentina,2020-09-16,565432.0,11710.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0125107263893261,0.0,,,4.0,,All_Others,77438.0,1531.0,True
253,269,ARG,Argentina,2020-09-23,652161.0,13952.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0144296888623023,0.0,,,4.0,,All_Others,86729.0,2242.0,True
254,270,ARG,Argentina,2020-09-30,736596.0,16519.0,87.96,45195777,18933.907,0.825,Argentina,2766890.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0162978943807072,0.0,,,4.0,,All_Others,84435.0,2567.0,True
295,316,ABW,Aruba,2020-04-01,55.0,,85.19,106766,35973.781,,Aruba,193.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,0.0005151452709664,,,,4.0,,All_Others,38.0,,True
296,317,ABW,Aruba,2020-04-08,74.0,,85.19,106766,35973.781,,Aruba,193.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0006931045463911,,,,4.0,,All_Others,19.0,,True
297,318,ABW,Aruba,2020-04-15,92.0,,85.19,106766,35973.781,,Aruba,193.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0008616975441619,,,,4.0,,All_Others,18.0,,True
298,319,ABW,Aruba,2020-04-22,97.0,2.0,85.19,106766,35973.781,,Aruba,193.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0009085289324316,0.0,,,4.0,,All_Others,5.0,,True
299,320,ABW,Aruba,2020-04-29,100.0,2.0,85.19,106766,35973.781,,Aruba,193.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0009366277653934,0.0,,,4.0,,All_Others,3.0,0.0,True
300,321,ABW,Aruba,2020-05-06,100.0,2.0,81.48,106766,35973.781,,Aruba,193.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0009366277653934,0.0,,,4.0,,All_Others,0.0,0.0,True
301,322,ABW,Aruba,2020-05-13,101.0,3.0,81.48,106766,35973.781,,Aruba,193.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0009459940430474,0.0,,,4.0,,All_Others,1.0,1.0,True
334,358,AUS,Australia,2020-04-01,4707.0,20.0,71.3,25499881,44648.71,0.939,Australia,7686850.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,0.0001845890967099,0.0,,,4.0,,All_Others,2284.0,12.0,True
335,359,AUS,Australia,2020-04-08,5956.0,45.0,73.15,25499881,44648.71,0.939,Australia,7686850.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0002335697174429,0.0,,,4.0,,All_Others,1249.0,25.0,True
336,360,AUS,Australia,2020-04-15,6416.0,61.0,73.15,25499881,44648.71,0.939,Australia,7686850.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0002516090173126,0.0,,,4.0,,All_Others,460.0,16.0,True
348,372,AUS,Australia,2020-07-08,8755.0,106.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.000343334935563,0.0,,,4.0,,All_Others,921.0,2.0,True
349,373,AUS,Australia,2020-07-15,10251.0,108.0,71.76,25499881,44648.71,0.939,Australia,7686850.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0004020018760087,0.0,,,4.0,,All_Others,1496.0,2.0,True
352,376,AUS,Australia,2020-08-05,18729.0,232.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0007344740157807,0.0,,,4.0,,All_Others,3425.0,65.0,True
353,377,AUS,Australia,2020-08-12,21713.0,331.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0008514941697178,0.0,,,4.0,,All_Others,2984.0,99.0,True
354,378,AUS,Australia,2020-08-19,23773.0,438.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0009322788604386,0.0,,,4.0,,All_Others,2060.0,107.0,True
355,379,AUS,Australia,2020-08-26,25053.0,525.0,79.17,25499881,44648.71,0.939,Australia,7686850.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0009824751731194,0.0,,,4.0,,All_Others,1280.0,87.0,True
356,380,AUS,Australia,2020-09-02,25819.0,657.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0010125145289893,0.0,,,4.0,,All_Others,766.0,132.0,True
357,381,AUS,Australia,2020-09-09,26374.0,770.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0010342793364408,0.0,,,4.0,,All_Others,555.0,113.0,True
358,382,AUS,Australia,2020-09-16,26738.0,816.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0010485539128594,0.0,,,4.0,,All_Others,364.0,46.0,True
359,383,AUS,Australia,2020-09-23,26942.0,854.0,75.46,25499881,44648.71,0.939,Australia,7686850.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0010565539501929,0.0,,,4.0,,All_Others,204.0,38.0,True
371,398,AUT,Austria,2020-03-18,1332.0,3.0,85.19,9006400,45436.686,0.908,Austria,83870.0,2020-03-18,2020-03-18,Austria,Member,83855.0,102.0,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.0158845626378868,0.0001478948303428,0.0,83855.0,107.4044481545525,4.0,Austria,EU,1150.0,,True
372,399,AUT,Austria,2020-03-25,5282.0,30.0,85.19,9006400,45436.686,0.908,Austria,83870.0,2020-03-25,2020-03-25,Austria,Member,83855.0,102.0,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0629896845745632,0.0005864718422455,0.0,83855.0,107.4044481545525,4.0,Austria,EU,3950.0,27.0,True
373,400,AUT,Austria,2020-04-01,10182.0,128.0,85.19,9006400,45436.686,0.908,Austria,83870.0,2020-04-01,2020-04-01,Austria,Member,83855.0,102.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.1214238864706934,0.0011305294013146,0.0,83855.0,107.4044481545525,4.0,Austria,EU,4900.0,98.0,True
374,401,AUT,Austria,2020-04-08,12640.0,243.0,85.19,9006400,45436.686,0.908,Austria,83870.0,2020-04-08,2020-04-08,Austria,Member,83855.0,102.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.1507363901973645,0.0014034464380884,0.0,83855.0,107.4044481545525,4.0,Austria,EU,2458.0,115.0,True
375,402,AUT,Austria,2020-04-15,14234.0,384.0,81.48,9006400,45436.686,0.908,Austria,83870.0,2020-04-15,2020-04-15,Austria,Member,83855.0,102.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.1697453938345954,0.0015804316930182,0.0,83855.0,107.4044481545525,4.0,Austria,EU,1594.0,141.0,True
376,403,AUT,Austria,2020-04-22,14833.0,463.0,81.48,9006400,45436.686,0.908,Austria,83870.0,2020-04-22,2020-04-22,Austria,Member,83855.0,102.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.1768886768827142,0.0016469399538106,0.0,83855.0,107.4044481545525,4.0,Austria,EU,599.0,79.0,True
377,404,AUT,Austria,2020-04-29,15314.0,569.0,78.7,9006400,45436.686,0.908,Austria,83870.0,2020-04-29,2020-04-29,Austria,Member,83855.0,102.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.1826247689463955,0.0017003464203233,0.0,83855.0,107.4044481545525,4.0,Austria,EU,481.0,106.0,True
412,442,AZE,Azerbaijan,2020-04-01,298.0,5.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,2.9390951433425305e-05,0.0,,,4.0,,All_Others,211.0,4.0,True
413,443,AZE,Azerbaijan,2020-04-08,717.0,8.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,7.071581267706692e-05,0.0,,,4.0,,All_Others,419.0,3.0,True
414,444,AZE,Azerbaijan,2020-04-15,1197.0,13.0,88.89,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0001180569425027,0.0,,,4.0,,All_Others,480.0,5.0,True
415,445,AZE,Azerbaijan,2020-04-22,1480.0,20.0,91.67,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.000145968483629,0.0,,,5.0,,All_Others,283.0,7.0,True
416,446,AZE,Azerbaijan,2020-04-29,1717.0,22.0,87.96,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0001693431664805,0.0,,,4.0,,All_Others,237.0,2.0,True
417,447,AZE,Azerbaijan,2020-05-06,2060.0,26.0,87.96,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.000203172348835,0.0,,,4.0,,All_Others,343.0,4.0,True
418,448,AZE,Azerbaijan,2020-05-13,2693.0,33.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0002656034637926,0.0,,,4.0,,All_Others,633.0,7.0,True
419,449,AZE,Azerbaijan,2020-05-20,3518.0,41.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0003469710306805,0.0,,,4.0,,All_Others,825.0,8.0,True
420,450,AZE,Azerbaijan,2020-05-27,4403.0,52.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0004342562387965,0.0,,,4.0,,All_Others,885.0,11.0,True
421,451,AZE,Azerbaijan,2020-06-03,5935.0,71.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0005853533448234,0.0,,,4.0,,All_Others,1532.0,19.0,True
422,452,AZE,Azerbaijan,2020-06-10,8191.0,98.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0008078566550039,0.0,,,4.0,,All_Others,2256.0,27.0,True
423,453,AZE,Azerbaijan,2020-06-17,10662.0,126.0,77.78,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0010515648462522,0.0,,,4.0,,All_Others,2471.0,28.0,True
424,454,AZE,Azerbaijan,2020-06-24,13715.0,167.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0013526741574141,0.0,,,5.0,,All_Others,3053.0,41.0,True
425,455,AZE,Azerbaijan,2020-07-01,17524.0,213.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0017283457480514,0.0,,,5.0,,All_Others,3809.0,46.0,True
426,456,AZE,Azerbaijan,2020-07-08,21374.0,265.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0021080610601947,0.0,,,5.0,,All_Others,3850.0,52.0,True
427,457,AZE,Azerbaijan,2020-07-15,25113.0,319.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0024768287360658,0.0,,,5.0,,All_Others,3739.0,54.0,True
428,458,AZE,Azerbaijan,2020-07-22,28242.0,376.0,96.3,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0027854337261167,0.0,,,5.0,,All_Others,3129.0,57.0,True
429,459,AZE,Azerbaijan,2020-07-29,30858.0,430.0,97.22,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0030434428836665,0.0,,,5.0,,All_Others,2616.0,54.0,True
430,460,AZE,Azerbaijan,2020-08-05,32910.0,473.0,97.22,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0032458262136712,0.0,,,5.0,,All_Others,2052.0,43.0,True
431,461,AZE,Azerbaijan,2020-08-12,33731.0,495.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0033267992711438,0.0,,,4.0,,All_Others,821.0,22.0,True
432,462,AZE,Azerbaijan,2020-08-19,34474.0,509.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0034000793950198,0.0,,,4.0,,All_Others,743.0,14.0,True
433,463,AZE,Azerbaijan,2020-08-26,35559.0,521.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0035070900738965,0.0,,,4.0,,All_Others,1085.0,12.0,True
434,464,AZE,Azerbaijan,2020-09-02,36578.0,536.0,85.19,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0036075913474222,0.0,,,4.0,,All_Others,1019.0,15.0,True
435,465,AZE,Azerbaijan,2020-09-09,37557.0,552.0,82.41,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0037041475267958,0.0,,,4.0,,All_Others,979.0,16.0,True
436,466,AZE,Azerbaijan,2020-09-16,38517.0,566.0,78.7,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0037988297864471,0.0,,,4.0,,All_Others,960.0,14.0,True
437,467,AZE,Azerbaijan,2020-09-23,39378.0,578.0,70.37,10139175,15847.419,0.757,Azerbaijan,86600.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0038837479380718,0.0,,,4.0,,All_Others,861.0,12.0,True
479,514,BHR,Bahrain,2020-04-01,567.0,4.0,78.7,1701583,43290.705,0.846,Bahrain,665.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,0.000333219125955,0.0,,,4.0,,All_Others,177.0,1.0,True
480,515,BHR,Bahrain,2020-04-08,811.0,5.0,78.7,1701583,43290.705,0.846,Bahrain,665.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0004766150108457,0.0,,,4.0,,All_Others,244.0,1.0,True
481,516,BHR,Bahrain,2020-04-15,1528.0,7.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0008979873447254,0.0,,,4.0,,All_Others,717.0,2.0,True
482,517,BHR,Bahrain,2020-04-22,1973.0,7.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0011595085282351,0.0,,,4.0,,All_Others,445.0,0.0,True
483,518,BHR,Bahrain,2020-04-29,2811.0,8.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0016519911165073,0.0,,,4.0,,All_Others,838.0,1.0,True
484,519,BHR,Bahrain,2020-05-06,3720.0,8.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0021861995565305,0.0,,,4.0,,All_Others,909.0,0.0,True
485,520,BHR,Bahrain,2020-05-13,5531.0,9.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0032505026202071,0.0,,,4.0,,All_Others,1811.0,1.0,True
486,521,BHR,Bahrain,2020-05-20,7532.0,12.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0044264664139216,0.0,,,4.0,,All_Others,2001.0,3.0,True
487,522,BHR,Bahrain,2020-05-27,9366.0,14.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0055042863028133,0.0,,,4.0,,All_Others,1834.0,2.0,True
488,523,BHR,Bahrain,2020-06-03,12311.0,19.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0072350276184,0.0,,,4.0,,All_Others,2945.0,5.0,True
489,524,BHR,Bahrain,2020-06-10,16200.0,29.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.009520546455859,0.0,,,4.0,,All_Others,3889.0,10.0,True
490,525,BHR,Bahrain,2020-06-17,19553.0,47.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0114910644970007,0.0,,,4.0,,All_Others,3353.0,18.0,True
491,526,BHR,Bahrain,2020-06-24,23062.0,67.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.013553261874384,0.0,,,4.0,,All_Others,3509.0,20.0,True
492,527,BHR,Bahrain,2020-07-01,26758.0,87.0,75.0,1701583,43290.705,0.846,Bahrain,665.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0157253569176466,0.0,,,4.0,,All_Others,3696.0,20.0,True
509,546,BGD,Bangladesh,2020-03-25,39.0,4.0,82.41,164689383,3523.984,0.608,Bangladesh,144000.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,2.3680943658644962e-07,0.1,,,4.0,,All_Others,31.0,,True
510,547,BGD,Bangladesh,2020-04-01,51.0,5.0,87.04,164689383,3523.984,0.608,Bangladesh,144000.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,3.096738786130494e-07,0.1,,,4.0,,All_Others,12.0,1.0,True
511,548,BGD,Bangladesh,2020-04-08,164.0,17.0,87.04,164689383,3523.984,0.608,Bangladesh,144000.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,9.95814041030198e-07,0.1,,,4.0,,All_Others,113.0,12.0,True
512,549,BGD,Bangladesh,2020-04-15,1012.0,46.0,93.52,164689383,3523.984,0.608,Bangladesh,144000.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,6.144901277576588e-06,0.0,,,5.0,,All_Others,848.0,29.0,True
513,550,BGD,Bangladesh,2020-04-22,3382.0,110.0,93.52,164689383,3523.984,0.608,Bangladesh,144000.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,2.053562857783006e-05,0.0,,,5.0,,All_Others,2370.0,64.0,True
514,551,BGD,Bangladesh,2020-04-29,6462.0,155.0,93.52,164689383,3523.984,0.608,Bangladesh,144000.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,3.923750203132402e-05,0.0,,,5.0,,All_Others,3080.0,45.0,True
515,552,BGD,Bangladesh,2020-05-06,10929.0,183.0,89.81,164689383,3523.984,0.608,Bangladesh,144000.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,6.636129057572582e-05,0.0,,,4.0,,All_Others,4467.0,28.0,True
516,553,BGD,Bangladesh,2020-05-13,16660.0,250.0,89.81,164689383,3523.984,0.608,Bangladesh,144000.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0001011601336802,0.0,,,4.0,,All_Others,5731.0,67.0,True
517,554,BGD,Bangladesh,2020-05-20,25121.0,370.0,93.52,164689383,3523.984,0.608,Bangladesh,144000.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0001525356373458,0.0,,,5.0,,All_Others,8461.0,120.0,True
518,555,BGD,Bangladesh,2020-05-27,36751.0,522.0,93.52,164689383,3523.984,0.608,Bangladesh,144000.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0002231534257432,0.0,,,5.0,,All_Others,11630.0,152.0,True
521,558,BGD,Bangladesh,2020-06-17,94481.0,1262.0,74.54,164689383,3523.984,0.608,Bangladesh,144000.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0005736921122595,0.0,,,4.0,,All_Others,22806.0,287.0,True
522,559,BGD,Bangladesh,2020-06-24,119198.0,1545.0,74.54,164689383,3523.984,0.608,Bangladesh,144000.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0007237746467238,0.0,,,4.0,,All_Others,24717.0,283.0,True
523,560,BGD,Bangladesh,2020-07-01,145483.0,1847.0,74.54,164689383,3523.984,0.608,Bangladesh,144000.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0008833781349463,0.0,,,4.0,,All_Others,26285.0,302.0,True
524,561,BGD,Bangladesh,2020-07-08,168645.0,2151.0,74.54,164689383,3523.984,0.608,Bangladesh,144000.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0010240186521313,0.0,,,4.0,,All_Others,23162.0,304.0,True
525,562,BGD,Bangladesh,2020-07-15,190057.0,2424.0,74.54,164689383,3523.984,0.608,Bangladesh,144000.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0011540331048541,0.0,,,4.0,,All_Others,21412.0,273.0,True
526,563,BGD,Bangladesh,2020-07-22,210510.0,2709.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0012782244742516,0.0,,,4.0,,All_Others,20453.0,285.0,True
527,564,BGD,Bangladesh,2020-07-29,229185.0,3000.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0013916197621555,0.0,,,4.0,,All_Others,18675.0,291.0,True
528,565,BGD,Bangladesh,2020-08-05,244020.0,3234.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0014816984286109,0.0,,,4.0,,All_Others,14835.0,234.0,True
529,566,BGD,Bangladesh,2020-08-12,263503.0,3471.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0015999999222779,0.0,,,4.0,,All_Others,19483.0,237.0,True
530,567,BGD,Bangladesh,2020-08-19,282344.0,3740.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0017144031682965,0.0,,,4.0,,All_Others,18841.0,269.0,True
531,568,BGD,Bangladesh,2020-08-26,299628.0,4028.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0018193522529621,0.0,,,4.0,,All_Others,17284.0,288.0,True
532,569,BGD,Bangladesh,2020-09-02,314946.0,4316.0,80.09,164689383,3523.984,0.608,Bangladesh,144000.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0019123637132091,0.0,,,4.0,,All_Others,15318.0,288.0,True
